quant_saved,female,highschool_completed,wealthy
8.6514,1,0,0
2.8838,1,0,0
74.9788,1,1,0
0,0,1,0
57.676,1,1,0
43.257,1,0,0
245.123,0,0,0
0,1,1,0
86.514,1,0,0
24.5123,0,1,0
259.542,1,0,0
0,0,0,0
28.838,0,1,0
43.257,1,0,0
62.0017,1,0,0
89.3978,0,1,0
100.933,1,0,0
0,1,0,0
173.028,0,0,0
72.095,0,1,0
0,1,1,0
360.475,0,0,0
43.257,0,1,0
0,1,0,0
0,1,1,0
17.3028,1,0,0
0,1,1,0
0,1,1,0
11.5352,1,0,0
0,1,1,0
12.9771,0,1,0
0,0,1,0
83.6302,0,1,0
36.0475,1,1,0
47.5827,0,1,0
0,0,1,0
2.8838,1,1,0
194.6565,0,0,0
0,1,0,0
0,1,0,0
0,1,1,0
108.1425,1,0,0
14.419,0,1,0
80.7464,1,0,0
54.7922,0,0,0
0,0,0,0
7.2095,1,0,0
0,0,1,0
0,1,0,0
93.7235,1,0,0
317.218,0,0,0
144.19,1,0,0
86.514,1,0,0
216.285,1,1,0
129.771,1,1,0
4.3257,0,0,0
43.257,1,0,0
86.514,1,0,0
86.514,0,0,0
0,0,1,0
36.0475,0,1,0
77.8626,0,0,0
57.676,1,1,0
86.514,0,1,0
0,0,1,0
72.095,1,0,0
43.257,0,1,0
43.257,1,1,0
0,1,0,0
83.6302,1,0,0
37.4894,1,0,0
28.838,1,1,0
0,0,0,0
112.4682,0,1,0
43.257,1,1,0
0,1,1,0
75.69975,0,0,0
0,1,1,0
173.028,1,0,0
0,0,1,0
17.3028,0,0,0
5.7676,0,1,0
0,1,0,0
100.933,0,0,0
85.0721,1,0,0
259.542,1,1,0
21.6285,1,1,0
0,1,1,0
259.542,1,0,0
43.257,1,1,0
28.838,1,0,0
158.609,0,1,0
115.352,1,1,0
43.257,0,0,0
151.3995,0,1,0
173.028,1,0,0
0,1,1,0
12.9771,1,1,0
0,1,1,0
432.57,1,0,0
75.7905893,1,0,0
216.285,1,1,0
20.1866,1,0,0
0,0,1,0
288.38,1,1,0
0,1,0,0
43.257,1,1,0
43.257,0,0,0
64.8855,0,1,0
273.961,1,1,0
14.419,1,0,0
346.056,1,0,0
24.5123,0,0,0
1.4419,0,1,0
0,1,0,0
22.34945,1,0,0
14.419,0,1,0
12.9771,0,1,0
18.7447,1,1,0
0,1,0,0
0,0,0,0
28.838,1,0,0
21.6285,0,0,0
0,1,0,0
17.3028,1,0,0
139.8643,1,1,0
0,0,1,0
43.257,1,0,0
209.0755,0,0,0
12.9771,1,1,0
144.19,0,1,0
173.028,0,1,0
129.771,0,1,0
0,1,0,0
0,1,1,0
23.0704,1,0,0
53.3503,0,0,0
28.838,0,1,0
99.4911,0,0,0
8.6514,1,1,0
33.74046,0,0,0
0,1,0,0
108.1425,1,0,0
0,0,0,0
59.1179,1,1,0
0,1,1,0
1.4419,1,1,0
0,0,1,0
72.095,1,0,0
86.514,0,1,0
168.7023,1,0,0
14.419,1,1,0
0,1,1,0
36.0475,1,0,0
61.28075,1,0,0
129.771,1,0,0
52.62935,1,0,0
18.7447,1,1,0
173.028,0,0,0
237.9135,1,1,0
86.514,0,0,0
0,1,1,0
0,1,1,0
0,1,1,0
0,0,0,0
57.676,1,0,0
0,1,1,0
17.3028,0,0,0
0,1,1,0
44.6989,0,0,0
0,0,1,0
0,1,1,0
227.8202,1,0,0
43.257,1,1,0
72.095,1,0,0
14.419,0,1,0
346.056,1,1,0
0,1,0,0
86.514,1,0,0
115.352,1,0,0
100.933,1,0,0
41.8151,0,0,0
0,1,1,0
115.352,1,0,0
17.3028,0,0,0
0,1,1,0
144.19,0,0,0
108.1425,1,0,0
144.19,1,0,0
216.285,1,1,0
346.056,1,1,0
0,1,0,0
34.6056,1,0,0
2.8838,0,1,0
0,1,1,0
173.028,0,1,0
24.5123,1,1,0
14.419,1,0,0
103.8168,1,0,0
158.609,0,0,0
57.676,1,0,0
0,0,0,0
0,1,1,0
112.4682,1,0,0
49.0246,1,0,0
72.095,1,0,0
0,0,1,0
18.7447,1,0,0
28.838,0,0,0
72.095,1,0,0
86.514,0,1,0
21.6285,0,1,0
14.419,1,1,0
0,1,0,0
108.1425,1,0,0
17.3028,0,1,0
432.57,0,0,0
43.257,1,1,0
1033.26554,0,0,0
151.3995,1,1,0
173.028,0,0,0
86.514,0,0,0
33.1637,0,1,0
259.542,0,0,0
0,0,1,0
5.7676,0,0,0
79.3045,1,0,0
36.0475,0,1,0
21.6285,0,0,0
2.8838,1,1,0
0,1,0,0
40.3732,1,1,0
43.257,0,1,0
273.961,1,0,0
72.095,0,0,0
50.4665,0,1,0
43.257,0,0,0
0,1,1,0
0,1,1,0
11.5352,0,0,0
122.5615,1,0,0
0,0,0,0
14.419,1,1,0
57.676,1,1,0
11.5352,1,0,0
0,0,0,0
46.1408,1,0,0
43.257,1,0,0
28.838,1,1,0
0,0,1,0
0,0,1,0
0,0,1,0
43.257,1,1,0
72.095,1,0,0
173.028,0,0,0
0,1,0,0
36.0475,1,1,0
40.3732,1,0,0
0,0,0,0
173.028,0,0,0
43.257,1,0,0
0,1,0,0
43.257,1,1,0
0,0,1,0
281.1705,1,0,0
0,0,1,0
40.3732,0,0,0
43.257,1,1,0
136.9805,0,0,0
17.3028,1,0,0
64.8855,0,0,0
43.257,0,0,0
8.6514,1,1,0
0,1,0,0
0,1,0,0
0,0,1,0
346.056,1,1,0
24.5123,1,0,0
15.8609,1,1,0
14.419,1,0,0
302.799,1,1,0
28.838,0,0,0
60.5598,1,1,0
21.6285,1,1,0
43.257,0,0,0
0,1,1,0
14.419,0,1,0
0,0,1,0
50.4665,1,0,0
43.257,1,1,0
72.095,1,0,0
432.57,1,0,0
331.637,1,0,0
64.8855,1,0,0
28.838,1,0,0
2.927057028,0,0,0
100.933,0,0,0
0,1,0,0
0,1,1,0
14.419,1,1,0
28.838,1,0,0
173.028,0,0,0
86.514,1,0,0
0,1,0,0
11.5352,1,1,0
259.542,1,1,0
0,0,1,0
43.257,1,0,0
216.285,0,0,0
18.7447,0,1,0
43.257,1,1,0
56.2341,1,1,0
0,0,1,0
389.313,0,0,0
0,0,1,0
0,1,1,0
2.8838,0,0,0
17.3028,0,0,0
0,1,0,0
0,1,0,0
173.028,1,0,0
288.38,1,1,0
28.838,1,0,0
168.7023,0,1,0
11.5352,0,0,0
14.419,0,1,0
0,1,1,0
17.3028,1,0,0
36.0475,1,0,0
17.3028,1,0,0
86.514,0,0,0
14.419,1,1,0
72.095,1,1,0
14.419,1,0,0
0,0,0,0
0,0,1,0
129.771,0,1,0
0,1,1,0
12.9771,0,0,0
0,0,1,0
43.257,1,1,0
0,1,0,0
0,1,0,0
245.123,0,0,0
34.6056,0,1,0
0,1,0,0
28.838,1,0,0
50.4665,0,0,0
86.514,0,1,0
0,1,1,0
25.9542,1,0,0
0,1,0,0
475.827,0,0,0
0,0,1,0
0,1,1,0
0,0,1,0
100.933,1,0,0
53.3503,1,0,0
0,1,0,0
0,1,0,0
57.676,0,0,0
86.514,0,1,0
57.676,1,0,0
1.4419,0,0,0
2.16285,1,1,0
86.514,0,1,0
2.8838,0,1,0
0,1,1,0
49.0246,1,0,0
0,0,1,0
259.542,1,0,0
129.771,0,1,0
95.1654,0,0,0
11.5352,1,1,0
129.771,0,0,0
209.0755,0,0,0
93.7235,1,1,0
115.352,1,0,0
0,1,1,0
865.1688398,1,1,0
0,1,0,0
59.1179,1,1,0
43.30025744,1,1,0
66.3274,1,1,0
0,1,0,0
0,0,0,0
0,1,1,0
0,1,1,0
14.419,0,0,0
72.095,0,0,0
216.285,0,1,0
0,0,0,0
14.419,1,0,0
173.028,1,0,0
64.8855,1,0,0
16.58185,1,1,0
0,1,0,0
591.179,1,1,0
122.5615,0,1,0
0,1,0,0
10.0933,0,1,0
0,1,0,0
21.6285,0,0,0
72.095,1,1,0
0,0,0,0
0,1,1,0
86.514,0,0,0
100.933,0,0,0
6.48855,1,1,0
86.514,1,0,0
0,0,0,0
0,0,0,0
0,1,0,0
86.514,0,1,0
0,0,1,0
0,0,1,0
54.7922,0,1,0
0,0,0,0
0,1,0,0
25.9542,0,0,0
0,1,1,0
14.419,0,0,0
346.056,0,0,0
288.38,1,1,0
0,1,1,0
0,0,0,0
0,0,0,0
173.028,0,0,0
0,1,1,0
692.112,1,0,0
34.6056,0,1,0
173.028,1,1,0
7.2095,1,0,0
0,1,1,0
18.7447,1,1,0
37.4894,1,1,0
173.028,0,0,0
43.257,0,0,0
8.6514,1,1,0
0,1,0,0
28.838,0,0,0
0,1,1,0
8.6514,1,0,0
43.257,1,0,0
86.514,0,1,0
0,1,0,0
0,0,0,0
173.028,0,0,0
0,1,1,0
173.028,1,0,0
28.838,0,0,0
20.90755,1,1,0
57.676,0,1,0
0,1,0,0
346.056,1,0,0
173.028,0,0,0
8.6514,1,0,0
36.0475,0,0,0
37.4894,1,0,0
8.6514,1,1,0
141.3062,1,1,0
14.419,0,0,0
66.3274,1,1,0
259.542,1,1,0
28.838,1,0,0
36.0475,0,0,0
4.75827,1,1,0
0,0,0,0
0,1,1,0
0,1,1,0
121.1196,0,1,0
79.3045,1,1,0
72.095,0,0,0
105.2587,1,0,0
0,0,0,0
519.084,0,1,0
118.2358,0,0,0
86.514,1,0,0
0,1,1,0
346.056,0,0,0
0,1,1,0
432.57,1,0,0
36.0475,1,1,0
86.514,1,1,0
173.028,1,1,0
173.028,1,0,0
72.095,1,0,0
93.7235,1,0,0
43.257,1,1,0
0,1,1,0
223.4945,0,1,0
235.0297,0,1,0
20.1866,1,1,0
0,0,1,0
173.028,1,1,0
0,1,1,0
36.0475,1,1,0
63.4436,1,0,0
0,1,0,0
64.8855,0,1,0
1038.168,1,0,0
0,0,1,0
403.732,0,0,0
281.1705,1,1,0
21.6285,1,0,0
0,1,1,0
5.7676,1,0,0
43.257,1,1,0
0,0,1,0
17.3028,1,1,0
86.514,1,0,0
129.771,0,0,0
43.257,1,0,0
0,0,0,0
0,0,0,0
173.028,0,0,0
403.732,1,0,0
173.028,0,0,0
259.542,0,0,0
0,1,1,0
64.8855,0,1,0
69.2112,1,1,0
36.0475,1,1,0
21.6285,1,1,0
216.285,1,0,0
34.6056,0,1,0
10.81425,1,1,0
0,0,1,0
331.637,1,0,0
4.3257,1,0,0
18.84707477,1,1,0
432.57,0,1,0
0,1,1,0
43.257,0,0,0
0,0,0,0
273.961,1,1,0
0,0,1,0
1730.28,0,0,0
0,0,0,0
0,1,1,0
144.19,0,0,0
43.257,1,0,0
0,1,0,0
50.4665,0,1,0
69.2112,1,1,0
108.1425,0,0,0
43.257,0,0,0
14.419,0,1,0
0,0,0,0
175.9118,1,0,0
57.676,1,0,0
43.257,0,0,0
2.8838,1,0,0
21.6285,0,1,0
0,0,1,0
0,0,1,0
17.3028,1,0,0
8.6514,1,1,0
12.9771,1,1,0
0,0,1,0
0,0,1,0
0,1,0,0
20.1866,1,0,0
0,1,0,0
2.8838,1,0,0
281.1705,0,0,0
144.19,0,1,0
0,0,1,0
33.1637,1,1,0
158.609,1,0,0
17.3028,1,1,0
57.676,0,1,0
38.9313,0,0,0
43.257,1,0,0
86.514,0,0,0
0,1,1,0
8.6514,0,0,0
0,1,1,0
43.257,1,1,0
28.838,1,1,0
1.4419,1,0,0
2.8838,1,0,0
64.8855,1,1,0
0,0,1,0
187.447,0,0,0
0,1,1,0
72.095,1,1,0
0,1,1,0
36.0475,0,0,0
165.8185,1,1,0
0,1,0,0
30.2799,1,1,0
33.1637,0,0,0
0,0,1,0
201.866,0,0,0
173.028,1,1,0
43.257,0,0,0
36.0475,0,0,0
0,1,1,0
0,1,1,0
64.8855,1,1,0
35.32655,0,1,0
0,0,0,0
0,1,1,0
0,1,1,0
7.2095,0,1,0
31.7218,1,0,0
0,0,1,0
8.6514,1,1,0
0,1,1,0
0,1,0,0
43.257,0,0,0
57.676,0,1,0
764.207,1,0,0
60.5598,1,0,0
0,0,0,0
0,1,1,0
0,1,0,0
34.6056,1,1,0
17.3028,0,1,0
23.0704,0,0,0
129.771,1,1,0
7.2095,1,1,0
173.028,1,1,0
0,1,1,0
126.8872,1,0,0
108.1425,0,0,0
100.933,1,1,0
86.514,0,1,0
100.933,0,1,0
21.6285,1,1,0
129.771,1,0,0
34.6056,0,0,0
24.5123,0,0,0
0,1,1,0
0,0,1,0
115.352,0,0,0
0,0,0,0
0,0,0,0
0,0,1,0
10.0933,1,0,0
0,1,1,0
57.676,0,0,0
20.47498,1,0,0
86.514,1,1,0
0,1,1,0
446.989,1,0,0
0,1,1,0
432.57,1,0,0
0,0,1,0
86.514,0,0,0
0,1,0,0
0,0,1,0
194.6565,1,0,0
122.5615,0,1,0
2.8838,0,0,0
115.352,0,1,0
0,0,0,0
8.6514,1,0,0
0,0,0,0
5.7676,1,1,0
0,1,0,0
129.771,0,0,0
403.732,1,0,0
0,0,1,0
0,0,1,0
158.609,0,0,0
360.475,1,0,0
57.676,1,1,0
0,1,0,0
158.609,1,0,0
216.285,1,0,0
0,1,1,0
576.76,0,0,0
0,0,0,0
70.6531,0,0,0
96.6073,0,1,0
72.095,0,1,0
1730.28,0,0,0
0,0,1,0
0,1,0,0
158.609,0,0,0
28.838,1,0,0
86.514,1,1,0
168.7023,0,0,0
108.1425,0,0,0
50.4665,1,0,0
100.933,1,1,0
0,1,0,0
100.933,1,0,0
0,0,1,0
0,1,0,0
1477.9475,1,0,0
216.285,1,1,0
20.1866,0,1,0
0,1,0,0
0,1,0,0
72.095,1,1,0
86.514,1,1,0
0,1,1,0
28.838,0,0,0
20.1866,1,0,0
8.6514,0,0,0
0,0,1,0
836.302,0,0,0
54.7922,1,1,0
0,0,1,0
37.4894,0,0,0
0,0,1,0
0,1,1,0
36.0475,0,0,0
144.19,0,0,0
201.866,1,0,0
14.419,0,1,0
346.056,0,0,0
0,1,0,0
12.9771,0,1,0
0,0,1,0
50.4665,1,0,0
17.3028,1,1,0
302.799,0,1,0
85.0721,0,0,0
0,0,0,0
0,1,1,0
86.514,1,1,0
57.676,0,1,0
173.028,0,0,0
0,1,0,0
0,1,0,0
187.5580247,0,1,0
43.257,0,1,0
0,0,0,0
10.0933,1,1,0
0,1,0,0
28.838,1,1,0
20.90755,0,0,0
15.8609,0,1,0
288.38,1,1,0
86.514,0,1,0
38.9313,1,1,0
86.514,1,0,0
1096.42076,1,0,0
8.6514,0,0,0
8.6514,0,0,0
77.8626,1,0,0
41.8151,1,0,0
43.257,1,0,0
43.257,1,1,0
0,1,0,0
57.676,1,0,0
201.866,0,0,0
125.4453,0,0,0
72.095,0,1,0
0,1,0,0
0,1,1,0
43.257,1,0,0
43.257,0,0,0
28.838,1,0,0
43.257,1,1,0
5.7676,0,1,0
0,0,1,0
57.676,1,0,0
28.838,0,1,0
8.6514,0,1,0
73.5369,0,1,0
43.257,1,1,0
43.257,1,1,0
72.095,0,0,0
173.028,0,0,0
72.095,0,0,0
533.503,1,1,0
0,1,0,0
187.447,0,0,0
0,0,1,0
46.1408,1,1,0
136.9805,1,1,0
418.151,0,0,0
63.4436,1,0,0
0,0,1,0
0,1,0,0
8.6514,1,1,0
0,1,0,0
432.57,1,0,0
57.676,1,0,0
86.514,1,0,0
67.7693,1,1,0
28.838,1,0,0
13.69805,1,1,0
0,0,1,0
0,0,1,0
432.57,1,1,0
8.6514,1,0,0
367.6845,1,1,0
0,0,1,0
28.838,1,0,0
86.514,1,1,0
0,1,0,0
0,0,0,0
28.838,1,0,0
108.1425,0,0,0
0,1,1,0
77.8626,1,1,0
129.771,0,1,0
14.419,0,1,0
21.6285,0,0,0
28.838,0,0,0
43.257,1,1,0
0,0,1,0
86.514,1,0,0
86.514,1,0,0
30.2799,1,0,0
86.514,1,1,0
86.514,0,1,0
57.676,0,0,0
7.2095,1,0,0
173.028,0,0,0
43.257,1,0,0
144.19,0,0,0
86.514,0,0,0
122.5759199,1,1,0
0,0,1,0
519.084,0,0,0
129.771,1,1,0
7.2095,0,0,0
86.514,1,0,0
5.7676,1,0,0
259.542,1,1,0
0,1,1,0
86.514,1,1,0
288.38,0,0,0
43.257,1,0,0
0,0,1,0
0,1,1,0
173.028,1,0,0
86.514,1,1,0
57.676,0,0,0
28.838,1,0,0
374.894,0,0,0
461.408,0,1,0
86.514,1,1,0
0,0,1,0
64.8855,1,0,0
72.095,0,1,0
43.257,1,0,0
43.257,0,0,0
79.3045,1,1,0
28.838,0,0,0
0,1,0,0
0,1,0,0
0,0,1,0
67.7693,1,1,0
17.3028,0,1,0
223.4945,1,0,0
0,1,0,0
256.08144,0,1,0
0,1,1,0
0,1,0,0
0,1,0,0
0,1,1,0
58.39695,1,1,0
7.2095,1,1,0
18.7447,1,0,0
0,1,1,0
2227.7355,0,0,0
0,1,1,0
86.514,1,1,0
86.514,1,1,0
72.095,0,0,0
0,1,1,0
69.2112,1,0,0
0,1,0,0
108.1425,0,0,0
100.933,0,0,0
86.514,1,1,0
0,0,1,0
36.0475,0,0,0
0,0,1,0
86.514,1,1,0
0,1,0,0
43.257,0,0,0
100.933,1,0,0
74.9788,0,0,0
25.9542,0,0,0
33.1637,1,0,0
155.7252,0,0,0
43.257,1,1,0
21.6285,0,1,0
21.6285,0,0,0
100.933,0,1,0
96.6073,0,1,0
252.3325,1,0,0
129.771,1,0,0
5.7676,1,0,0
374.894,0,0,0
793.045,1,1,0
47.5827,0,0,0
0,0,0,0
0,0,0,0
519.084,1,1,0
0,1,0,0
21.6285,0,1,0
0,1,0,0
17.3028,0,0,0
0,1,0,0
2.8838,1,1,0
180.2375,1,0,0
0,0,0,0
100.933,0,0,0
14.419,1,0,0
0,0,0,0
0,1,0,0
0,0,0,0
8.6514,1,1,0
43.257,1,1,0
25.9542,0,0,0
14.419,1,0,0
0,1,0,0
1766.3275,1,0,0
14.50551406,1,1,0
0,1,0,0
259.542,1,0,0
188.16795,0,1,0
20.90755,0,0,0
115.352,1,0,0
8.6514,1,0,0
2.8838,1,1,0
173.028,0,1,0
0,1,0,0
0,1,0,0
0,1,1,0
11.5352,1,1,0
80.7464,1,1,0
230.704,0,0,0
17.3028,0,1,0
79.3045,1,0,0
0,1,1,0
173.028,1,0,0
0,1,1,0
3.60475,1,1,0
0,0,1,0
99.4911,1,1,0
28.838,1,1,0
20.1866,0,1,0
0,0,0,0
0,1,1,0
38.9313,0,0,0
0,1,0,0
49.0246,0,0,0
346.056,1,0,0
103.8168,1,1,0
201.866,0,0,0
21.6285,0,1,0
86.514,0,0,0
0,0,1,0
86.514,0,0,0
86.514,1,1,0
86.514,0,1,0
0,1,1,0
0,1,1,0
2.8838,0,1,0
20.1866,1,1,0
50.61069,0,1,0
193.93555,0,1,0
40.3732,1,1,0
1.4419,1,0,0
187.447,0,1,0
5.7676,0,1,0
12.9771,1,0,0
8.6514,1,0,0
66.3274,1,0,0
79.3045,0,1,0
86.514,1,0,0
66.3274,0,0,0
1247.2435,0,0,0
346.056,0,1,0
129.771,1,1,0
0,1,1,0
129.771,1,1,0
0,1,1,0
43.257,1,0,0
5.7676,1,0,0
0,1,0,0
64.8855,1,1,0
72.095,1,0,0
0,0,1,0
122.5615,1,0,0
79.3045,1,0,0
302.799,1,1,0
129.771,1,0,0
0,0,0,0
0,1,0,0
0,1,1,0
0,1,0,0
147.0738,0,0,0
0,1,1,0
20.1866,1,0,0
0,1,1,0
115.352,0,0,0
0,1,0,0
0,1,0,0
36.0475,0,1,0
346.056,1,1,0
129.771,1,1,0
7.088380378,0,1,0
432.57,0,1,0
173.028,1,0,0
86.514,0,0,0
86.514,1,0,0
10.0933,1,1,0
5.7676,0,1,0
0,0,1,0
170.1442,0,1,0
8.6514,0,1,0
50.4665,1,0,0
24.5123,1,0,0
43.257,0,0,0
69.2112,0,0,0
86.514,0,0,0
43.257,1,0,0
12.9771,1,0,0
64.8855,1,0,0
230.704,1,0,0
0,1,0,0
0,1,1,0
0,0,1,0
57.676,0,0,0
173.028,0,0,0
86.514,0,1,0
1.4419,1,1,0
581.66246,0,1,0
72.095,0,1,0
0,1,1,0
57.676,1,0,0
0,0,1,0
86.514,0,0,0
103.8168,1,1,0
60.5598,1,0,0
5.7676,0,0,0
57.676,0,1,0
86.514,1,0,0
0,1,0,0
36.0475,1,1,0
24.5123,1,0,0
230.704,0,1,0
86.514,1,0,0
173.028,1,0,0
0,1,1,0
27.3961,1,0,0
96.6073,1,0,0
184.5632,1,0,0
79.3045,0,0,0
100.933,1,1,0
5.7676,0,0,0
273.961,1,0,0
0,1,0,0
0,1,1,0
43.257,1,0,0
57.676,1,0,0
129.771,1,1,0
25.9542,1,0,0
36.0475,1,0,0
109.5844,1,0,0
43.257,0,0,0
21.6285,0,1,0
0,1,0,0
20.1866,1,0,0
9.37235,0,1,0
1378.961065,0,0,0
11.5352,1,0,0
50.4665,1,1,0
173.028,1,1,0
80.02545,1,0,0
12.9771,0,0,0
173.0424199,0,0,0
36.0475,0,1,0
43.257,0,0,0
0,1,1,0
432.57,0,1,0
43.257,0,1,0
1052.587,0,1,0
12.9771,0,0,0
25.9542,1,1,0
15.8609,1,0,0
105.2587,0,0,0
112.4682,1,1,0
21.6285,0,1,0
0,1,1,0
216.285,1,0,0
0,0,1,0
18.7447,0,1,0
100.933,1,0,0
0,1,0,0
15.8609,1,1,0
302.799,0,0,0
0,0,0,0
28.838,0,1,0
0,1,1,0
86.514,0,0,0
50.48091878,1,0,0
0,1,1,0
63.4436,1,1,0
0,0,0,0
86.514,1,0,0
0,0,1,0
14.419,1,1,0
8.6514,0,1,0
17.3028,0,0,0
0,0,0,0
129.771,1,1,0
4.3257,0,0,0
0,0,0,0
15.8609,1,0,0
64.8855,0,0,0
0,0,0,0
0,0,0,0
86.514,0,0,0
0,1,1,0
17.3028,1,0,0
0,1,0,0
21.6285,1,1,0
0,1,1,0
8.6514,0,1,0
43.257,1,0,0
0,1,1,0
692.112,1,0,0
749.788,1,1,0
0,0,0,0
86.514,0,0,0
36.0475,1,1,0
0,1,1,0
43.257,1,1,0
138.4224,0,0,0
47.5827,1,0,0
100.933,1,1,0
50.4665,0,1,0
0,1,0,0
14.419,0,0,0
100.933,1,0,0
0,1,0,0
173.028,1,1,0
50.4665,1,1,0
302.799,0,1,0
28.838,1,1,0
100.933,1,0,0
93.7235,1,0,0
77.8626,1,1,0
57.676,1,1,0
43.257,0,1,0
144.19,0,1,0
144.19,1,0,0
144.19,1,1,0
259.542,1,0,0
0,0,0,0
86.514,1,1,0
28.838,0,0,0
2.8838,1,1,0
73.5369,0,1,0
43.257,1,0,0
17.3028,0,1,0
21.6285,1,1,0
0,0,0,0
0,0,0,0
216.285,1,1,0
0,0,1,0
432.57,1,1,0
100.933,1,1,0
24.5123,1,1,0
519.084,0,1,0
0,0,1,0
28.838,0,0,0
40.3732,1,0,0
43.257,1,0,0
173.028,1,0,0
0,0,0,0
15.13995,0,0,0
72.095,0,1,0
0,0,0,0
28.838,1,0,0
648.855,1,0,0
129.771,1,0,0
0,1,0,0
108.1425,1,0,0
76.4207,1,0,0
57.676,0,1,0
86.514,1,0,0
158.609,0,0,0
0,1,0,0
0,0,1,0
144.19,0,0,0
173.028,0,0,0
764.207,1,0,0
0,1,1,0
108.1425,0,0,0
25.23325,0,1,0
0,1,1,0
0,1,0,0
144.19,0,0,0
158.609,0,0,0
187.447,1,1,0
353.2655,0,0,0
100.933,1,1,0
4.743850945,0,1,0
100.933,0,0,0
43.257,0,1,0
0,1,1,0
0,0,1,0
7.2095,0,1,0
43.257,0,0,0
47.44571994,0,1,0
14.419,0,0,0
0,0,1,0
43.257,1,0,0
10.0933,1,0,0
43.257,1,1,0
144.19,0,0,0
259.542,0,0,0
0,1,0,0
17.3028,0,1,0
0,0,0,0
10.0933,1,0,0
0,1,0,0
129.771,1,0,0
72.095,1,1,0
12.9771,0,1,0
74.9788,0,0,0
43.257,0,1,0
17.3028,0,0,0
70.6531,1,1,0
0,1,1,0
25.9542,1,0,0
51.9084,1,1,0
23.79135,0,1,0
148.5157,1,1,0
4.3257,1,1,0
25.9542,0,1,0
123.28245,0,0,0
100.933,1,0,0
201.866,1,0,0
51.9084,1,0,0
1.4419,0,1,0
11.5352,0,1,0
3.60475,0,1,0
0,0,0,0
0,1,1,0
21.6285,0,0,0
28.838,1,0,0
6.48855,1,0,0
0,0,1,0
100.933,1,0,0
0,1,0,0
230.704,1,0,0
0,1,0,0
0,0,0,0
0,1,0,0
96.6073,1,0,0
0,1,0,0
119.6777,1,0,0
43.257,1,1,0
53.3503,1,1,0
0,1,0,0
28.838,1,0,0
201.866,0,0,0
0,1,1,0
511.8745,0,0,0
37.4894,1,0,0
44.6989,0,1,0
62.0017,0,1,0
5.7676,1,0,0
0,1,1,0
165.313835,1,0,0
32.26972244,0,0,0
122.5615,0,1,0
115.352,1,1,0
50.4665,0,1,0
21.6285,1,0,0
14.419,1,0,0
8.6514,0,1,0
0,1,1,0
50.4665,1,0,0
245.123,0,0,0
129.771,1,0,0
0,1,0,0
8.6514,1,0,0
57.676,0,0,0
43.257,0,1,0
302.799,1,1,0
86.514,1,0,0
0,0,0,0
10.81425,0,0,0
5.7676,1,1,0
43.257,1,0,0
173.028,0,0,0
24.22392,1,0,0
288.38,0,0,0
50.4665,1,0,0
43.257,1,0,0
405.1739,1,1,0
0,1,1,0
86.514,1,0,0
0,1,1,0
64.8855,0,0,0
173.028,1,1,0
108.1425,1,1,0
50.4665,1,0,0
259.542,0,1,0
10.20865203,1,0,0
0,0,0,0
173.028,1,0,0
72.095,1,0,0
0,1,1,0
7.23833811,0,1,0
0,1,1,0
80.02545,1,0,0
0,1,0,0
0,1,1,0
93.7235,1,0,0
144.19,0,0,0
11.5352,1,1,0
0,0,1,0
69.2112,0,0,0
43.257,1,1,0
360.475,0,0,0
0,0,0,0
41.8151,1,1,0
86.514,0,1,0
0,0,1,0
605.598,1,0,0
115.352,1,0,0
57.676,1,0,0
72.095,0,0,0
0,1,0,0
1.4419,0,1,0
432.57,1,1,0
77.8626,0,1,0
0,0,0,0
59.1179,1,0,0
86.514,1,0,0
8.6514,1,0,0
20.1866,1,1,0
0,1,0,0
10.0933,1,0,0
100.933,1,1,0
14.419,1,0,0
591.179,0,1,0
17.3028,1,1,0
14.419,1,1,0
8.6514,1,1,0
0,1,1,0
21.6285,1,0,0
72.095,0,0,0
136.9805,0,0,0
43.257,0,0,0
43.257,1,0,0
28.838,1,0,0
0,0,1,0
44.6989,0,1,0
0,0,0,0
72.095,0,0,0
100.933,0,0,0
8.6514,0,1,0
360.475,1,1,0
504.665,1,1,0
28.838,0,0,0
475.827,0,0,0
17.3028,1,0,0
86.514,1,0,0
33.1637,1,1,0
86.514,0,1,0
36.0475,0,0,0
87.9559,1,1,0
5.7676,1,1,0
36.0475,1,1,0
115.352,1,0,0
4.3257,1,0,0
0,1,1,0
115.352,1,1,0
0,1,1,0
132.6548,0,1,0
93.7235,0,0,0
51.9084,1,0,0
144.19,1,1,0
0,0,1,0
25.08906,1,0,0
79.3045,0,0,0
0,0,0,0
144.19,0,0,0
0,1,0,0
86.514,1,1,0
10.0933,0,0,0
36.0475,0,1,0
432.57,0,1,0
0,1,0,0
0,1,0,0
0,0,1,0
64.8855,1,0,0
51.9084,0,0,0
129.771,0,0,0
11.5352,1,0,0
0,1,0,0
23.79135,0,0,0
0,0,1,0
1.4419,0,0,0
50.4665,0,1,0
93.7235,1,0,0
28.838,1,0,0
30.2799,0,0,0
173.028,0,1,0
173.028,0,0,0
173.028,0,0,0
57.676,1,0,0
173.028,0,0,0
11.5352,0,1,0
72.095,1,0,0
86.514,0,0,0
4.3257,0,0,0
0,1,0,0
129.771,1,0,0
0,1,0,0
102.3749,1,1,0
5.7676,1,0,0
115.352,1,0,0
64.8855,0,0,0
250.8906,0,0,0
