quant_saved,female,highschool_completed,rem_any,wealthy,age
98.181,1,1,0,1,47
2.284,1,0,1,0,24
2.284,0,0,1,0,47
49.0905,0,0,1,0,33
2.284,1,1,1,1,25
32.727,0,1,1,1,36
26.1816,1,0,1,1,42
4.568,0,1,0,1,37
2.284,1,0,0,1,20
32.727,0,1,1,1,27
9.8212,0,1,0,1,26
98.181,1,1,1,1,22
196.362,1,1,1,1,28
49.0905,1,1,1,1,21
41.14785757,1,0,1,1,34
65.454,1,0,1,1,47
39.2724,1,1,1,1,41
98.181,1,1,1,1,0
2.284,1,0,0,1,37
2.284,1,1,1,1,21
39.2724,1,0,1,0,34
46.44810931,1,0,1,0,33
98.181,1,1,1,0,25
98.181,0,1,1,1,26
39.2724,0,1,1,1,36
2.284,1,0,1,1,49
58.9086,1,1,1,1,49
151.880513,1,1,1,1,32
2.284,1,0,0,1,19
3.864299656,1,1,1,1,24
2.284,0,1,1,1,18
98.181,0,1,1,1,51
2.284,1,1,1,1,54
6.5454,1,1,1,1,36
785.448,1,1,1,0,59
11.20484689,1,1,0,1,25
45.89926344,1,0,1,1,44
39.2724,1,1,1,0,25
196.362,1,0,1,0,29
98.181,1,1,1,1,30
39.2724,1,1,1,1,33
196.362,0,1,1,1,22
39.2724,1,0,0,0,42
2.284,1,1,1,1,40
98.181,0,1,1,1,28
114.5445,0,1,1,1,0
39.2724,0,1,1,1,24
19.6362,1,1,1,1,37
48.64463312,1,1,1,1,18
46.30490207,1,0,1,1,56
9.8181,1,1,1,1,46
39.2724,1,1,1,0,45
2.284,1,0,1,0,41
39.2724,1,0,1,0,24
2.284,1,1,1,1,19
39.2724,0,1,1,1,42
196.362,0,1,1,0,27
52.3632,1,0,1,1,30
6.5454,1,1,1,1,45
392.724,1,1,0,1,28
14.2797969,1,0,0,1,22
2.284,1,1,0,0,35
392.724,0,1,1,1,31
6.5454,0,1,1,1,38
19.6362,1,0,1,0,19
39.2724,0,1,1,0,58
104.7513217,1,0,1,1,34
98.181,1,1,1,1,27
2.284,1,0,1,0,25
39.2724,1,1,1,1,19
39.2724,1,1,1,1,18
4.568,1,1,1,1,37
2.284,1,1,0,1,37
32.727,1,1,1,1,26
2.284,1,1,0,0,24
98.181,1,1,1,1,72
69.12891239,1,1,1,1,33
63.50981515,1,0,1,1,47
196.362,1,1,1,1,60
2.284,1,1,0,1,52
98.181,0,1,1,1,26
32.727,0,1,1,1,24
6.5454,0,1,1,0,24
2.284,1,0,1,1,22
19.6362,0,0,1,0,23
196.362,1,1,0,1,23
6.5454,1,1,0,1,23
39.2724,0,1,1,1,49
2.284,1,1,1,1,29
9.252484139,0,0,0,1,21
39.2724,1,1,0,1,20
39.2724,1,1,1,1,29
2.284,1,0,1,1,20
54.45969377,1,0,1,0,35
2.284,1,1,0,1,46
2.284,0,1,1,1,42
2.284,1,0,1,0,39
196.362,1,1,1,0,38
19.6362,1,1,1,1,28
77.34834587,0,1,0,1,35
78.5448,1,1,1,1,54
31.35703656,1,0,1,1,46
45.93443793,1,1,1,1,30
2.284,0,1,1,1,23
2.284,0,1,0,1,28
39.2724,0,1,1,1,0
98.181,1,1,1,1,60
29.59949688,1,1,1,1,37
38.82594518,1,1,1,1,39
104.7264,0,1,1,1,19
2.284,1,1,1,1,34
39.2724,0,1,1,0,22
39.2724,1,1,0,1,39
2.284,1,0,1,0,25
4.434614484,1,1,1,1,38
32.727,1,1,1,0,51
78.5448,0,0,1,1,56
2.284,1,1,1,1,24
68.7267,1,0,1,1,33
39.2724,1,1,1,1,49
98.181,0,1,1,1,24
2.284,0,1,1,1,18
39.2724,1,1,1,1,0
2.284,0,1,1,1,21
49.32480898,1,1,0,1,32
16.3635,0,1,1,1,40
78.5448,0,1,1,1,0
117.8172,0,1,1,1,29
196.362,1,0,1,0,54
98.181,1,1,1,1,34
43.19021138,0,1,1,1,19
11.42,1,1,1,1,23
58.9086,1,0,1,1,33
39.2724,1,0,1,0,28
163.635,1,1,1,1,0
2.284,1,1,0,1,30
2.284,1,1,1,1,34
32.727,1,1,1,1,34
2.284,1,1,1,1,31
39.2724,1,0,1,0,38
39.2724,0,0,1,0,25
39.2724,0,0,1,1,43
2.284,0,1,1,1,34
98.181,1,0,1,0,27
2.284,1,1,1,0,25
47.97770623,1,1,1,1,25
589.086,1,0,1,0,36
98.181,0,1,1,1,0
294.543,1,0,1,0,39
98.181,0,0,0,1,35
6.5454,1,1,1,1,43
121.0035765,1,1,1,0,36
65.454,1,1,1,0,41
39.2724,1,1,1,1,71
39.2724,1,0,1,0,53
26.1816,0,1,1,1,26
2.284,1,1,1,1,30
78.5448,1,1,1,1,48
98.181,1,0,0,0,46
2.284,1,0,1,1,39
2.284,1,0,1,0,30
65.454,1,1,1,1,31
2.284,1,1,0,1,22
196.362,1,1,1,1,52
36.54537174,1,1,1,1,34
137.4534,1,1,0,1,38
2.284,1,1,1,1,20
45.81566826,1,1,0,1,23
39.2724,1,1,1,1,42
314.1792,1,1,1,1,52
49.0905,1,1,1,1,47
39.2724,1,1,1,0,36
2.284,0,1,1,1,54
79.37105761,1,0,1,1,32
39.2724,1,0,1,0,39
2.284,1,1,1,1,22
2.284,1,1,1,1,67
78.5448,1,0,1,0,34
2.284,1,0,1,0,35
39.2724,1,1,1,1,31
45.94699826,1,0,1,0,20
2.284,1,1,1,1,35
196.362,1,0,1,0,27
2.284,1,0,1,0,23
117.8172,1,1,1,1,36
13.704,1,0,1,1,18
39.2724,1,1,1,0,80
39.2724,1,1,1,0,42
2.284,0,1,1,1,34
2.284,0,1,1,1,45
39.2724,0,0,1,0,22
163.635,0,1,1,1,59
39.2724,1,0,0,1,48
392.724,0,1,0,1,22
98.181,0,0,1,1,23
26.1816,1,0,0,0,41
39.2724,1,1,0,1,31
39.2724,1,1,1,1,27
98.181,1,1,1,1,21
39.2724,1,0,1,1,26
2.284,1,1,1,1,27
2.284,1,1,1,1,42
39.2724,1,1,1,1,74
39.2724,1,1,1,1,48
39.2724,1,1,1,1,37
19.6362,1,1,1,1,23
39.2724,1,0,1,0,37
39.2724,0,1,1,0,31
78.5448,1,1,0,1,46
78.5448,1,1,1,1,42
39.2724,1,1,1,1,49
392.724,1,0,1,1,36
2.284,0,1,1,1,27
2.284,1,1,1,1,26
2.284,1,1,1,1,29
39.2724,1,1,1,1,0
2.284,0,0,1,0,21
58.9086,1,1,1,1,58
6.5454,1,1,1,0,43
39.2724,1,1,1,1,72
392.724,1,0,1,0,43
49.0905,1,0,1,0,53
196.362,0,1,1,1,0
2.284,1,1,1,1,22
98.181,1,1,1,1,52
98.181,0,0,1,0,64
39.2724,1,1,1,0,24
49.0905,1,0,1,0,38
27.43129725,1,1,0,1,26
2.284,1,1,1,1,33
2.284,1,0,1,1,52
114.3907162,1,1,1,1,26
39.2724,1,1,1,1,55
78.5448,1,0,1,1,54
13.0908,1,1,1,1,26
32.727,0,1,1,0,45
127.6196375,1,1,1,1,30
68.7267,1,1,0,1,25
2.284,1,1,1,1,18
2.284,1,1,1,1,41
2.284,1,1,0,0,32
39.2724,1,1,1,0,58
196.362,1,0,1,0,34
39.2724,1,1,1,1,40
39.2724,0,1,1,1,31
2.284,0,0,1,0,39
19.6362,0,1,1,1,26
39.2724,1,1,1,1,55
39.2724,0,0,1,1,20
196.362,0,1,1,1,37
32.66531243,1,1,1,1,18
2.284,1,0,0,1,52
39.2724,1,1,0,0,25
2.284,1,1,1,0,25
65.454,1,1,1,1,0
39.2724,1,1,1,1,50
2.284,0,0,1,1,38
7.994,1,1,1,1,22
2.284,0,1,0,0,24
58.9086,0,1,1,1,50
9.98679,1,1,1,1,18
196.362,1,0,1,0,26
2.284,0,1,1,1,24
58.9086,1,1,1,1,23
39.2724,1,0,1,0,36
78.5448,1,1,1,1,46
2.284,1,0,1,1,32
39.2724,1,0,1,0,40
52.70535761,1,0,0,0,24
39.2724,1,1,1,1,37
65.454,1,1,1,1,46
13.0908,1,1,1,1,27
2.284,1,0,1,0,38
39.2724,1,0,1,1,53
68.77101138,1,1,1,1,30
39.2724,1,1,1,1,60
1178.172,1,1,0,0,32
2.284,0,1,1,0,22
39.2724,1,1,1,1,61
39.2724,1,1,1,1,38
11.88753413,1,1,1,1,25
39.2724,1,0,1,0,41
26.1816,1,0,1,0,16
2.284,1,0,0,1,28
24.36411275,1,0,1,0,52
104.7264,1,1,1,1,27
2.284,1,0,1,0,25
52.41071826,1,0,0,1,49
196.362,1,1,1,1,32
61.40008725,1,0,1,0,43
43.67282069,0,1,1,1,37
39.2724,0,1,1,1,0
39.2724,1,1,1,1,24
47.05679587,1,1,1,0,26
39.2724,0,0,1,1,70
201.9980975,0,1,0,1,27
39.2724,1,1,1,0,19
228.932859,1,1,1,1,28
2.284,1,1,1,1,40
19.6362,1,0,1,1,39
19.6362,1,0,1,0,31
2.284,0,1,0,1,24
48.01881377,1,0,1,1,28
2.284,0,0,1,1,43
39.2724,0,1,1,1,29
2.284,1,1,0,1,26
52.3632,1,1,1,1,46
31.55071931,1,1,1,1,27
8.728534484,0,0,1,0,25
2.284,1,1,1,0,46
2.284,0,1,1,1,27
0,1,0,1,0,51
196.362,1,1,0,1,48
32.727,0,1,0,1,62
114.6869448,1,0,1,1,33
6.5454,1,1,1,1,34
2.284,0,1,1,1,30
39.2724,1,1,1,0,42
156.1431507,1,0,1,1,52
49.0905,1,0,1,1,47
157.0896,1,1,1,1,24
98.181,0,1,1,0,23
78.5448,1,1,0,1,24
39.2724,1,1,1,1,50
2.284,1,1,1,1,38
2.284,1,0,1,1,50
78.5448,0,1,1,1,24
39.2724,1,0,1,0,30
107.63921,1,1,1,1,40
2.284,0,0,1,1,32
39.2724,1,1,1,1,23
13.73255,1,1,1,1,25
196.362,1,0,1,1,19
98.181,0,1,1,1,0
2.284,1,0,1,0,28
114.7148145,1,0,1,0,27
78.5448,1,1,1,1,50
39.2724,0,1,1,0,19
81.8175,1,0,1,0,38
2.284,1,0,1,1,47
2.284,1,1,1,1,23
39.2724,1,1,1,1,56
114.4539835,1,1,1,1,30
157.0896,1,1,1,1,38
2.284,1,1,0,1,23
196.362,1,1,1,0,31
25.82221757,1,1,1,1,35
58.9086,1,1,1,1,36
6.5454,1,1,1,1,36
39.2724,0,1,0,0,44
2.284,0,1,1,1,38
2.284,1,1,1,0,29
163.635,1,0,1,1,28
392.724,1,1,1,0,27
2.284,1,1,1,1,41
39.2724,0,1,1,1,18
11.42,0,1,1,1,21
981.81,1,0,1,0,29
19.6362,1,0,0,0,53
2.284,1,1,1,1,21
98.181,1,1,1,1,37
2.284,1,1,1,1,33
4.568,1,1,1,1,21
98.181,1,1,1,1,49
2.284,1,1,1,1,20
98.181,1,1,1,1,50
2.284,1,1,1,1,21
98.181,1,1,1,1,35
13.0908,1,1,1,1,18
392.724,1,0,1,0,28
78.5448,1,1,1,1,0
78.5448,0,1,1,1,53
78.5448,1,1,1,1,77
2.284,1,1,1,1,19
392.724,0,1,1,0,52
39.2724,1,1,1,0,34
19.6362,0,1,1,1,18
2.284,1,1,1,1,19
39.2724,1,1,1,1,38
39.2724,1,0,1,1,20
39.2724,0,1,1,1,23
39.2724,1,1,1,1,63
2.284,1,0,1,1,28
41.11656688,1,1,1,1,56
196.362,1,1,1,1,45
163.635,0,0,1,0,39
2.284,1,0,1,1,21
294.543,1,1,1,1,54
2.284,1,1,1,1,31
26.1816,1,1,1,1,42
49.10531413,1,1,1,1,26
45.78437757,1,0,0,0,36
6.5454,0,0,1,1,73
2.284,1,1,0,1,23
2.284,1,1,1,1,55
2.284,1,1,0,0,22
98.181,1,1,0,1,36
39.2724,0,0,1,0,68
52.37783,1,1,1,1,28
26.1816,1,1,1,1,34
981.81,1,1,1,1,38
2.284,1,1,1,0,24
39.2724,1,1,1,1,31
155.7313393,1,0,1,0,29
2.284,1,0,1,0,30
196.362,1,0,1,0,39
52.3632,1,1,1,0,53
131.379338,1,0,1,1,45
40.56635207,1,1,1,1,26
88.3629,0,1,1,1,0
55.74262036,1,1,1,1,26
45.85609551,1,0,0,0,28
392.724,0,1,1,1,55
2.284,1,1,0,1,52
2.284,1,0,1,1,20
2.284,0,0,1,0,35
16.3635,1,1,1,1,42
58.9086,0,1,1,1,25
6.5454,1,1,0,1,56
39.2724,0,1,1,1,52
48.45666036,1,0,1,0,25
196.362,1,1,1,0,52
6.5454,1,1,0,1,34
196.362,1,1,1,1,31
19.6362,1,1,0,1,19
39.2724,1,1,1,0,28
6.6236,1,0,1,0,18
2.284,1,1,1,1,43
39.2724,0,1,0,1,25
0,1,1,1,0,23
39.2724,1,1,1,1,26
39.2724,0,0,1,0,30
98.181,0,1,1,1,51
52.3632,1,1,1,1,23
6.5454,1,1,1,1,21
106.915869,0,1,1,1,29
121.7413152,1,1,1,0,27
81.8175,1,1,1,1,21
392.724,0,1,1,1,35
2.284,0,1,1,1,24
163.635,1,1,1,0,37
16.3635,1,1,1,1,22
2.284,1,1,0,1,39
39.2724,1,0,0,0,74
39.2724,0,1,1,1,50
45.8178,1,1,1,1,62
39.2724,1,1,1,0,23
2.284,1,0,1,0,26
45.8178,1,1,1,0,48
41.56971449,1,1,1,1,32
196.362,1,1,1,1,30
13.0908,1,1,1,1,30
98.181,1,1,1,0,25
29.4543,1,1,1,0,23
58.9086,1,1,0,1,67
2.284,0,0,1,1,23
98.181,0,1,1,1,39
2.284,1,0,1,1,41
39.2724,1,1,1,1,48
45.76085449,0,1,1,1,39
2.284,1,1,0,1,47
196.362,1,0,1,0,30
2.284,1,1,1,1,27
58.9086,1,1,1,1,52
2.284,0,1,1,1,31
130.908,1,1,1,0,35
39.2724,1,0,0,0,40
39.2724,1,0,0,0,37
68.7267,1,0,1,1,52
39.2724,1,1,1,1,23
98.181,1,1,1,1,46
2.284,1,1,1,1,27
2.284,1,0,0,1,42
39.2724,1,0,1,0,47
18.27702413,1,0,1,0,39
68.7267,1,0,1,1,52
261.816,1,0,1,1,72
2.284,1,1,0,1,22
78.5448,1,1,1,1,48
65.454,1,1,1,1,31
2.284,1,0,1,0,26
36.52093138,1,1,1,1,43
196.362,0,0,1,1,32
13.0908,1,1,1,1,51
392.724,0,1,1,0,73
98.181,1,1,1,1,24
57.13814102,1,1,1,1,25
2.284,0,1,1,1,45
47.97724898,1,1,1,1,31
98.181,1,1,1,0,24
98.181,1,1,1,1,21
2.284,1,1,1,1,59
196.362,1,0,1,0,32
39.2724,1,1,1,0,36
39.2724,1,1,1,0,44
2.284,1,1,1,1,21
2.284,0,0,1,1,39
98.181,1,0,1,1,22
78.5448,0,1,1,1,22
39.2724,1,1,0,1,63
39.2724,1,0,1,0,43
39.2724,0,1,1,1,51
2.284,1,1,1,0,23
39.2724,0,1,1,1,20
2.284,1,1,1,1,26
47.87332587,1,1,1,1,20
2.284,1,1,1,1,30
2.284,0,1,1,1,36
39.2724,1,1,1,1,45
2.284,1,0,1,1,23
196.362,1,0,1,0,66
39.2724,0,0,0,1,29
39.2724,1,1,1,1,0
78.5448,1,0,1,1,34
114.4519203,1,1,1,1,26
13.0908,0,0,1,1,76
65.454,0,1,1,0,39
39.2724,1,1,1,1,29
392.724,1,1,0,1,53
56.49245377,1,0,1,0,24
196.362,0,1,1,0,29
78.5448,0,1,1,1,22
4.568,1,1,1,1,31
2.284,0,0,1,1,22
78.5448,0,1,1,1,27
9.8181,1,0,1,1,28
2.284,0,1,0,1,30
39.2724,1,1,1,0,50
39.2724,0,1,1,1,23
26.1816,1,0,0,0,33
196.362,0,1,1,1,26
19.66889379,0,1,1,1,60
2.284,1,1,1,1,25
65.454,0,1,0,1,34
2.284,1,1,1,1,22
39.2724,1,1,1,0,52
245.4525,1,1,1,1,30
2.284,0,1,0,1,31
2.284,1,0,1,1,21
2.284,1,1,1,1,27
2.284,0,0,1,1,30
98.181,1,1,1,1,40
39.2724,0,1,1,1,32
2.284,1,1,1,1,37
19.6362,0,0,1,0,30
32.727,0,1,1,1,20
39.2724,0,1,1,1,21
9.8181,1,1,1,1,40
39.2724,1,1,0,0,30
19.6362,1,1,1,1,29
117.8172,1,1,1,0,39
39.2724,0,1,0,1,59
58.9086,1,0,1,0,33
52.3632,0,0,1,0,45
981.81,0,1,1,1,30
98.181,1,1,0,1,36
196.362,0,1,1,1,39
48.10537826,1,1,1,1,24
58.9086,0,1,1,1,29
39.2724,1,1,1,1,62
24.54525,1,1,1,1,30
48.15768275,0,1,0,1,42
39.2724,1,0,1,0,36
2.284,1,1,1,0,36
39.2724,1,1,1,0,40
392.724,1,0,1,0,26
65.454,1,1,1,1,31
392.724,1,1,1,1,29
39.2724,0,0,1,1,21
6.5454,1,0,1,1,36
131.7420345,1,1,1,1,26
39.2724,1,1,1,1,60
25.13747482,1,1,1,0,32
2.284,1,1,1,1,28
65.454,1,1,1,1,20
98.181,1,1,1,1,60
39.2724,1,1,1,1,22
98.181,1,0,1,0,40
2.284,1,1,1,1,19
65.454,1,1,1,1,26
58.9086,1,1,1,1,26
2.284,0,0,1,0,45
45.8178,1,0,1,0,51
39.2724,1,0,1,0,30
39.2724,1,0,1,0,29
2.284,1,1,1,1,25
981.81,0,1,1,1,0
2.284,0,1,1,1,22
196.362,1,1,1,1,49
19.6362,1,1,1,1,30
39.2724,1,1,1,0,23
196.362,1,0,1,0,32
45.8178,1,1,1,1,51
39.2724,0,0,1,0,74
2.284,1,1,1,1,39
65.454,1,0,1,1,35
98.181,0,1,1,1,52
35.15030275,1,1,1,1,21
78.5448,1,1,1,1,59
2.284,1,0,1,0,31
6.1668,1,1,1,0,31
39.2724,1,1,0,1,69
122.1834945,1,1,1,1,34
98.181,1,0,1,0,62
38.828,1,1,1,1,52
6.5454,1,1,1,0,25
2.284,1,1,0,0,23
58.9086,1,1,0,1,27
19.6362,1,1,1,1,45
45.8178,1,1,1,0,24
39.2724,0,0,1,0,41
98.181,1,0,1,1,35
39.2724,0,1,1,1,37
39.2724,0,1,1,1,61
2.284,1,0,1,0,42
39.2724,1,1,1,1,0
2.284,0,0,1,0,66
981.81,0,1,1,1,59
2.284,1,1,1,1,38
49.0905,0,1,1,1,37
52.3632,1,0,1,0,31
98.181,0,0,0,0,56
52.3632,0,0,0,1,38
163.635,1,1,1,1,53
39.2724,1,0,1,1,56
6.872327935,1,1,1,1,24
116.961811,1,0,1,0,47
98.181,1,0,1,0,31
117.3034965,1,1,1,1,31
2.284,1,0,1,1,37
39.2724,1,1,1,1,18
6.5454,1,1,1,1,41
196.362,0,0,1,0,25
39.2724,1,1,1,0,26
39.2724,0,0,1,0,48
46.64932826,1,0,1,1,22
26.1816,1,1,1,1,28
50.41678515,1,0,0,0,53
39.2724,1,0,1,0,58
50.07944348,1,0,1,0,28
2.284,1,1,1,1,37
39.2724,1,1,1,0,39
39.2724,1,1,0,1,28
2.284,1,1,1,1,19
29.17764275,1,1,1,1,27
196.362,1,1,1,1,39
35.90767793,1,1,1,1,30
39.2724,1,0,1,0,36
39.2724,0,0,1,0,31
98.181,1,1,1,1,0
67.98645515,1,0,1,1,33
39.2724,1,1,1,0,49
50.00452761,1,1,1,1,65
32.727,1,1,1,1,58
2.284,1,1,1,1,28
58.9086,1,1,1,1,39
654.54,0,1,0,1,0
32.727,1,0,1,0,59
2.284,0,1,1,1,28
39.2724,0,1,1,0,46
228.949989,1,0,1,1,45
52.3632,0,0,1,0,36
196.362,0,1,1,1,36
45.8178,1,1,1,0,30
2.284,1,1,0,1,45
327.27,1,1,1,1,26
196.362,0,0,1,0,20
78.5448,1,0,1,1,39
196.362,1,1,1,1,22
2.284,1,1,0,0,33
58.9086,1,1,1,1,33
2.284,1,1,1,1,30
117.8172,1,1,1,0,72
550.453591,1,1,0,1,47
39.2724,1,1,1,1,59
39.2724,1,0,1,0,45
98.181,0,1,1,1,0
2.284,1,0,0,1,30
39.2724,1,1,1,1,18
2.284,1,1,1,1,27
39.2724,1,1,1,1,31
39.2724,1,0,1,1,21
6.5454,1,1,1,0,30
196.362,0,1,1,1,28
2.284,1,1,0,1,22
39.2724,0,1,1,1,27
196.362,0,0,1,0,32
21.27911379,1,1,1,0,26
78.5448,1,1,1,1,19
52.3632,0,1,1,1,65
157.0896,1,1,1,1,70
39.2724,1,1,1,0,45
13.0908,1,1,0,1,29
196.362,0,1,1,1,29
98.181,0,1,1,0,55
39.2724,1,1,1,1,60
71.14774312,1,0,1,0,20
2.284,0,1,1,1,38
19.6362,1,1,0,0,42
58.9086,0,1,1,1,25
2.284,1,0,1,1,20
25.14775449,1,0,1,1,54
78.5448,1,1,1,0,47
39.2724,0,1,1,1,57
39.2724,0,1,1,1,0
19.6362,1,1,1,1,30
2.284,0,1,1,1,30
261.816,1,1,1,1,49
6.5454,0,1,1,1,57
196.362,1,1,1,1,38
49.0905,1,1,1,1,27
39.2724,1,1,1,0,34
392.724,1,1,1,1,28
45.75948275,1,0,0,0,31
530.1774,1,1,1,1,49
58.9086,0,0,1,0,44
2.284,1,0,1,1,32
2.284,1,0,1,1,27
114.852992,1,1,0,0,31
2.284,1,1,0,1,38
2.284,1,1,1,1,20
78.5448,1,0,1,0,31
39.2724,1,1,1,0,40
490.905,0,1,1,1,28
46.84689761,1,1,1,1,51
327.27,0,1,0,1,0
39.2724,1,1,1,1,27
112.7910017,0,0,1,0,19
229.089,0,1,1,1,45
98.181,1,1,1,1,62
26.95713862,1,1,1,0,28
13.0908,1,1,1,1,21
196.362,0,0,1,0,28
85.95217275,1,1,0,1,38
55.10606688,1,0,0,0,43
13.0908,1,1,0,1,26
41.29220793,1,0,1,0,48
39.2724,0,1,1,1,39
32.727,0,0,0,0,27
22.62096379,1,0,1,1,32
39.2724,1,0,1,0,33
2.284,1,0,0,0,20
2.284,1,1,1,1,49
39.2724,1,1,1,0,18
39.2724,0,0,1,0,26
78.5448,1,1,1,1,23
2.284,1,1,0,1,34
39.2724,1,1,1,1,24
78.5448,1,1,0,1,0
45.8178,1,0,1,1,33
39.2724,0,1,1,1,32
16.3635,1,1,0,1,62
39.2724,1,1,1,1,40
2.284,0,1,0,1,40
2.284,1,0,0,1,26
116.8869007,1,0,1,1,45
117.8172,1,1,1,1,47
58.9086,0,1,1,0,38
196.362,1,1,1,1,24
39.2724,1,1,1,1,0
2.284,1,0,1,0,28
981.81,1,1,1,1,26
115.7499193,1,1,1,1,31
294.543,1,0,1,1,32
39.2724,0,1,1,1,0
785.448,1,0,1,1,66
98.181,1,1,1,0,55
39.2724,1,1,1,1,30
45.8178,0,1,1,0,39
98.181,1,0,1,1,36
2.284,0,1,1,0,46
39.2724,1,0,1,0,45
6.856568279,1,1,1,1,34
2.284,1,0,1,1,34
39.2724,0,0,1,0,39
39.2724,1,1,0,0,42
2.284,1,1,1,0,20
130.908,1,1,1,1,49
114.5445,1,1,1,1,41
32.727,1,0,1,0,30
65.454,1,1,0,0,47
39.2724,0,1,1,1,20
45.98354449,1,1,1,1,31
39.2724,1,0,1,0,22
235.6344,0,0,1,0,23
52.3632,1,1,1,1,57
490.905,1,1,0,1,27
589.086,1,1,1,1,42
78.5448,1,0,1,0,20
2.284,1,1,0,1,30
2.284,1,1,0,1,24
196.362,1,1,1,1,19
38.21360344,1,1,1,1,33
13.0908,1,1,1,1,41
2.284,1,0,1,1,48
2.284,1,1,1,1,49
196.362,1,0,1,0,31
6.852,1,0,1,1,46
48.92944725,1,1,1,1,40
13.0908,1,1,1,1,0
39.2724,1,1,1,1,28
2.284,1,0,1,1,57
39.2724,1,0,1,0,55
39.2724,1,1,1,1,41
28.89785275,1,1,1,1,20
98.181,1,1,1,1,28
2.284,1,1,1,1,30
26.1816,0,1,1,1,57
6.5454,1,1,1,0,46
6.852,1,1,1,1,44
2.284,1,0,1,1,42
9.4786,1,1,0,1,23
2.284,1,1,1,1,60
65.454,1,0,1,1,58
49.57604898,1,1,1,1,20
68.63031898,1,0,0,1,28
39.2724,1,1,0,1,39
39.2724,1,1,1,1,69
137.4534,0,1,1,1,26
39.2724,0,1,1,1,45
39.2724,1,1,0,0,51
39.2724,1,1,1,1,52
98.181,0,1,1,1,69
39.2724,1,1,1,1,55
39.2724,0,0,1,0,29
39.2724,0,1,1,1,0
98.181,0,1,1,1,0
32.727,1,1,1,1,26
2.284,1,0,1,1,53
98.181,1,0,0,1,31
39.2724,1,1,1,0,63
6.5454,0,1,1,0,30
98.181,1,0,1,0,32
71.9994,1,1,1,1,28
39.2724,1,0,1,0,30
78.5448,0,1,1,1,23
39.2724,0,1,1,1,48
2.284,1,0,0,1,54
39.2724,1,1,1,1,27
39.2724,1,0,1,0,57
196.362,1,1,1,1,25
13.0908,1,0,1,0,26
1309.08,1,0,1,1,41
39.2724,0,1,1,0,22
2.284,1,1,1,1,35
392.724,1,1,1,0,22
2.284,0,1,1,1,28
50.15801174,1,1,1,1,24
2.284,1,1,1,1,25
2.284,1,0,1,1,61
6.5454,1,1,1,1,22
196.362,1,1,1,1,18
98.181,1,1,1,1,0
458.178,0,0,1,0,50
65.454,0,1,1,1,37
196.362,1,1,1,0,23
2.284,1,0,1,1,28
39.2724,1,1,0,1,30
39.2724,1,1,0,1,45
6.5454,0,1,1,1,30
98.181,0,0,1,0,45
98.181,1,1,1,1,21
39.2724,1,1,1,0,22
2.284,1,1,1,1,52
26.1816,1,0,1,0,33
13.0908,0,0,0,1,18
98.181,1,1,1,1,24
39.2724,1,1,1,1,0
19.6362,0,1,0,1,0
39.2724,1,1,1,1,26
39.2724,0,0,0,1,28
2.284,1,1,1,1,51
45.83257243,0,1,1,1,28
39.2724,0,1,1,0,19
39.2724,0,0,1,1,56
39.2724,0,1,1,1,46
1049.457138,0,1,1,1,29
2.284,1,0,1,1,44
6.5454,1,1,1,1,46
2.284,0,1,1,1,31
39.2724,0,1,1,0,49
45.75582757,1,0,1,1,32
98.181,0,1,1,1,21
9.8181,1,1,1,1,23
6.5454,1,0,1,0,33
2.284,1,0,1,1,27
65.454,1,1,0,1,0
58.9086,1,1,0,1,26
654.54,0,1,1,1,37
157.0896,0,1,1,1,38
39.2724,0,1,1,1,0
78.5448,0,0,1,1,46
39.2724,0,1,1,1,47
38.91661931,1,1,1,1,46
39.2724,0,1,1,1,22
19.6362,0,1,1,1,30
1309.08,1,1,1,1,32
98.181,1,1,1,1,39
98.181,1,0,1,0,50
45.79374275,1,0,1,0,24
39.2724,1,1,1,1,27
39.2724,0,0,1,0,30
2.284,1,1,1,1,29
30.94728551,0,1,1,1,23
2.284,1,1,0,1,31
39.2724,1,0,1,0,27
2.284,1,0,0,0,23
2.284,1,0,1,1,37
9.8181,0,1,1,1,41
2.284,1,1,1,1,22
16.3635,1,1,0,1,28
68.7267,1,1,1,1,43
32.727,0,0,1,1,39
196.362,1,1,1,1,25
589.086,1,1,1,1,51
98.181,1,1,1,1,36
2.284,1,1,1,1,23
392.724,1,1,1,1,26
19.6362,0,1,1,1,0
39.2724,1,0,1,0,39
88.3629,1,1,1,1,48
19.6362,1,1,1,1,24
58.9086,1,1,1,1,64
2.284,1,0,1,1,32
196.362,1,1,1,1,30
2.284,1,1,1,0,37
98.181,1,0,1,1,38
16.3635,1,1,1,1,32
78.5448,0,1,1,1,18
130.908,1,0,1,0,26
196.362,1,1,1,1,40
2.284,0,1,1,1,18
16.00787069,0,1,1,1,44
6.5454,0,1,1,0,40
39.2724,0,0,1,0,35
39.2724,1,0,0,0,40
39.2724,1,0,1,1,23
78.5448,0,1,1,1,38
78.5448,1,1,1,1,35
98.181,0,0,1,0,29
2.284,1,1,0,1,62
6.5454,1,1,0,1,37
58.9086,0,1,1,0,43
26.1816,1,1,1,1,0
245.4525,0,1,1,1,32
45.75057482,1,1,1,1,30
39.2724,1,1,1,1,53
60.45039826,1,1,1,1,45
1178.172,1,1,1,1,54
78.5448,1,1,1,1,37
65.454,1,1,1,1,37
58.9086,1,1,1,1,56
